2019-06-13, +18, С 2м/с, 752, +14, 753
2019-06-14, +20, СЗ 2м/с, 751, +12, 749
2019-06-15, +20, З 2м/с, 748, +15, 747
2019-06-16, +21, З 2м/с, 746, +14, 746
2019-06-17, +24, СЗ 2м/с, 746, +17, 746
2019-06-18, +26, СЗ 2м/с, 746, +21, 746
2019-06-19, +22, СВ 3м/с, 746, +18, 746
2019-06-20, +29, СЗ 2м/с, 748, +22, 749
2019-06-21, +30, СЗ 2м/с, 751, +25, 752
2019-06-22, +31, З 2м/с, 752, +26, 752
2019-06-23, +33, З 2м/с, 750, +23, 749
2019-06-24, +24, С 2м/с, 749, +23, 750
2019-06-25, +25, СЗ 2м/с, 752, +21, 752
2019-06-26, +22, С 2м/с, 752, +17, 751
2019-06-27, +16, В 2м/с, 745, +15, 743
2019-06-28, +27, В 2м/с, 737, +23, 737
2019-06-29, +26, З 3м/с, 738, +21, 740
2019-05-01, +13, З 2м/с, 752, +10, 752
2019-05-02, +12, ЮВ 3м/с, 746, +12, 744
2019-05-03, +17, ЮВ 3м/с, 743, +11, 743
2019-05-04, +20, З 2м/с, 749, +14, 751
2019-05-05, +18, ЮВ 2м/с, 753, +13, 752
2019-05-06, +24, ЮВ 1м/с, 747, +20, 746
2019-05-07, +19, З 2м/с, 746, +18, 746
2019-05-08, +25, З 2м/с, 749, +17, 749
2019-05-09, +28, В 2м/с, 749, +24, 749
2019-05-10, +30, В 3м/с, 749, +25, 749
2019-05-11, +32, В 2м/с, 750, +26, 751
2019-05-12, +32, СВ 1м/с, 752, +24, 752
2019-05-13, +32, СЗ 1м/с, 750, +19, 750
2019-05-14, +30, З 2м/с, 747, +19, 747
2019-05-15, +26, В 1м/с, 749, +24, 749
2019-05-16, +22, В 3м/с, 747, +17, 748
2019-05-17, +15, СЗ 3м/с, 751, +10, 751
2019-05-18, +17, З 3м/с, 745, +12, 746
2019-05-19, +13, С 2м/с, 746, +8, 749
2019-05-20, +11, С 2м/с, 750, +7, 751
2019-05-21, +16, З 3м/с, 752, +10, 752
2019-05-22, +14, В 3м/с, 749, +13, 747
2019-05-23, +24, ЮЗ 4м/с, 743, +19, 741
2019-05-24, +13, С 2м/с, 746, +9, 749
2019-05-25, +15, З 1м/с, 752, +12, 751
2019-05-26, +22, ЮВ 2м/с, 748, +20, 746
2019-05-27, +25, З 4м/с, 745, +17, 747
2019-05-28, +25, С 3м/с, 750, +19, 752
2019-05-29, +28, СЗ 3м/с, 753, +19, 753
2019-05-30, +30, ЮЗ 2м/с, 753, +21, 752
2019-04-01, +8, З 3м/с, 748, +6, 749
2019-04-02, +6, СВ 2м/с, 751, +3, 750
2019-04-03, +2, СВ 3м/с, 746, +2, 747
2019-04-04, +5, СВ 2м/с, 752, +4, 752
2019-04-05, +6, З 2м/с, 757, +3, 758
2019-04-06, +7, В 2м/с, 760, +6, 758
2019-04-07, +6, В 2м/с, 756, +6, 755
2019-04-08, +8, С 1м/с, 754, +7, 753
2019-04-09, +14, ЮВ 1м/с, 752, +11, 752
2019-04-10, +18, Ю 1м/с, 753, +15, 753
2019-04-11, +19, ЮВ 2м/с, 753, +15, 752
2019-04-12, +20, ЮВ 1м/с, 749, +16, 749
2019-04-13, +20, С 2м/с, 746, +11, 747
2019-04-14, +11, СВ 3м/с, 750, +7, 752
2019-04-15, +12, СЗ 2м/с, 754, +7, 754
2019-04-16, +11, С 3м/с, 751, +6, 752
2019-04-17, +5, С 2м/с, 759, +1, 760
2019-04-18, +7, СВ 2м/с, 758, +4, 758
2019-04-19, +9, СЗ 2м/с, 757, +4, 757
2019-04-20, +13, З 1м/с, 756, +7, 756
2019-04-21, +13, С 3м/с, −, +9, 755
2019-04-22, +16, С 1м/с, 755, +9, 755
2019-04-23, +14, СЗ 3м/с, 753, +10, 753
2019-04-24, +17, З 2м/с, 752, +13, 751
2019-04-25, +22, СЗ 2м/с, 750, +16, 749
2019-04-26, +18, С 2м/с, 751, +13, 751
2019-04-27, +21, ЮЗ 3м/с, 746, +19, 744
2019-04-28, +11, С 2м/с, 740, +2, 745
2019-04-29, +6, С 2м/с, 751, +3, 752
2019-03-01, -2, ЮВ 2м/с, 729, -1, 728
2019-03-02, -2, С 2м/с, 728, -6, 731
2019-03-03, -4, З 2м/с, 740, -7, 739
2019-03-04, -2, З 3м/с, 738, -5, 739
2019-03-05, -3, ЮВ 2м/с, 743, +1, 741
2019-03-06, +4, ЮЗ 3м/с, 739, +2, 740
2019-03-07, -3, С 2м/с, 757, -11, 760
2019-03-08, -5, Ю 2м/с, 761, -8, 759
2019-03-09, 0, Ю 3м/с, 749, +2, 748
2019-03-10, +1, В 2м/с, 746, +1, 743
2019-03-11, +2, ЮВ 3м/с, 736, +1, 734
2019-03-12, +2, З 4м/с, 739, 0, 745
2019-03-13, +1, ЮВ 1м/с, 747, -1, 746
2019-03-14, 0, СЗ 2м/с, 747, -4, 752
2019-03-15, 0, ЮЗ 1м/с, 755, -4, 755
2019-03-16, 0, В 4м/с, 752, -3, 752
2019-03-17, +1, В 2м/с, 752, -2, 754
2019-03-18, +5, С 1м/с, 757, -1, 758
2019-03-19, +6, З 2м/с, 758, -1, 758
2019-03-20, +7, З 1м/с, 756, +2, 755
2019-03-21, +4, Ш, 752, +1, 751
2019-03-22, +1, В 2м/с, 748, 0, 746
2019-03-23, +3, В 1м/с, 751, 0, 752
2019-03-24, +1, В 3м/с, 750, +1, 746
2019-03-25, +1, ЮЗ 4м/с, 737, +1, 742
2019-03-26, +5, Ю 2м/с, 749, +3, 748
2019-03-27, +5, Ю 2м/с, 750, +2, 750
2019-03-28, +3, СЗ 1м/с, 746, 0, 746
2019-03-29, +3, ЮЗ 3м/с, 747, -1, 749
2019-03-30, +1, ЮЗ 3м/с, 749, 0, 748
2019-02-01, -8, Ю 1м/с, 758, -13, 758
2019-02-02, -11, З 1м/с, 757, -12, 757
2019-02-03, -10, Ю 1м/с, 758, -11, 758
2019-02-04, -5, Ш, 758, -6, 760
2019-02-05, -11, В 4м/с, 761, -13, 761
2019-02-06, -11, В 2м/с, 761, -11, 760
2019-02-07, -8, В 3м/с, 749, -7, 748
2019-02-08, -4, СЗ 2м/с, 756, -5, 757
2019-02-09, -6, З 2м/с, 758, -8, 758
2019-02-10, -8, ЮЗ 1м/с, 757, -13, 757
2019-02-11, -8, Ю 1м/с, 758, -13, 759
2019-02-12, -7, Ю 1м/с, 760, -14, 760
2019-02-13, -10, В 3м/с, 758, -12, 756
2019-02-14, -7, ЮЗ 2м/с, 752, -6, 753
2019-02-15, -5, ЮЗ 2м/с, 749, -6, 743
2019-02-16, +2, З 2м/с, 740, 0, 740
2019-02-17, -1, ЮЗ 2м/с, 734, -2, 729
2019-02-18, -1, С 2м/с, 729, -6, 734
2019-02-19, -10, СЗ 4м/с, 746, -10, 747
2019-02-20, -3, ЮЗ 2м/с, 745, -4, 744
2019-02-21, -5, Ю 2м/с, 742, -2, 740
2019-02-22, -4, ЮЗ 3м/с, 741, -7, 746
2019-02-23, -7, СЗ 2м/с, 755, -9, 756
2019-02-24, -9, З 2м/с, 755, -11, 753
2019-02-25, -8, ЮВ 1м/с, 746, -8, 743
2019-02-26, -5, В 3м/с, 739, -6, 740
2019-02-27, -4, В 2м/с, 743, -6, 742
2019-01-01, -18, В 3м/с, 758, -15, 757
2019-01-02, -6, Ю 2м/с, 757, -6, 757
2019-01-03, -7, В 3м/с, 758, -8, 758
2019-01-04, -9, В 2м/с, 755, -8, 753
2019-01-05, -10, В 3м/с, 744, -5, 742
2019-01-06, -8, З 2м/с, 749, -12, 752
2019-01-07, -15, СЗ 2м/с, 753, -17, 753
2019-01-08, -17, З 3м/с, 750, -18, 750
2019-01-09, -14, З 2м/с, 754, -12, 755
2019-01-10, -9, З 1м/с, 758, -9, 758
2019-01-11, -12, В 2м/с, 754, -12, 751
2019-01-12, 0, Ю 2м/с, 737, 0, 735
2019-01-13, -8, ЮЗ 2м/с, 740, -8, 740
2019-01-14, -9, Ю 1м/с, 743, -8, 745
2019-01-15, -3, Ю 4м/с, 744, -2, 745
2019-01-16, -4, В 4м/с, 740, -3, 739
2019-01-17, -7, СЗ 1м/с, 746, -8, 749
2019-01-18, -8, ЮЗ 3м/с, 747, -6, 748
2019-01-19, -2, Ю 1м/с, 746, -1, 744
2019-01-20, -7, З 1м/с, 750, -11, 752
2019-01-21, -10, Ю 2м/с, 750, -9, 746
2019-01-22, -11, ЮЗ 2м/с, 747, -15, 750
2019-01-23, -18, З 1м/с, 756, -21, 758
2019-01-24, -20, В 3м/с, 757, -14, 749
2019-01-25, -13, СЗ 2м/с, 753, -19, 757
2019-01-26, -16, В 2м/с, 761, -20, 761
2019-01-27, -13, В 5м/с, 755, -13, 755
2019-01-28, -11, В 4м/с, 755, -10, 752
2019-01-29, -9, СВ 1м/с, 751, -9, 752
2019-01-30, -6, СЗ 1м/с, 755, -13, 756
2018-12-01, -9, З 1м/с, 770, -13, 769
2018-12-02, -10, ЮВ 2м/с, 763, -11, 761
2018-12-03, -3, Ю 1м/с, 758, -4, 759
2018-12-04, -3, ЮВ 1м/с, 761, -3, 761
2018-12-05, -5, ЮВ 1м/с, 761, -8, 760
2018-12-06, -7, В 3м/с, 755, -7, 753
2018-12-07, -6, В 2м/с, 749, -6, 749
2018-12-08, -2, В 1м/с, 752, -2, 752
2018-12-09, -3, Ю 2м/с, 752, -4, 753
2018-12-10, -3, Ю 3м/с, 755, -3, 756
2018-12-11, -5, В 2м/с, 755, -7, 755
2018-12-12, -7, В 4м/с, 752, -5, 752
2018-12-13, -2, В 1м/с, 752, -3, 752
2018-12-14, -3, В 4м/с, 751, -3, 751
2018-12-15, -1, СВ 3м/с, 755, -3, 757
2018-12-16, -8, С 2м/с, 761, -8, 762
2018-12-17, -6, Ш, 763, -6, 764
2018-12-18, -8, В 1м/с, 765, -9, 766
2018-12-19, -9, В 1м/с, 767, -10, 768
2018-12-20, -10, В 2м/с, 769, -10, 768
2018-12-21, -13, ЮВ 1м/с, 765, -15, 764
2018-12-22, -15, В 2м/с, 758, -14, 756
2018-12-23, -11, ЮВ 2м/с, 755, -11, 754
2018-12-24, -9, В 4м/с, 753, -10, 755
2018-12-25, -12, В 3м/с, 755, -12, 755
2018-12-26, -8, ЮВ 4м/с, 747, -9, 745
2018-12-27, -5, В 3м/с, 745, -5, 745
2018-12-28, -4, СЗ 1м/с, 742, -6, 744
2018-12-29, -10, З 1м/с, 751, -11, 752
2018-12-30, -13, З 1м/с, 757, -16, 758
2018-11-01, +3, З 3м/с, 772, 0, 771
2018-11-02, +5, З 4м/с, 767, +4, 767
2018-11-03, +7, З 2м/с, 763, +5, 761
2018-11-04, +4, З 4м/с, 752, +5, 750
2018-11-05, +6, С 1м/с, 756, +4, 758
2018-11-06, +5, СЗ 1м/с, 759, +3, 758
2018-11-07, +4, З 2м/с, 757, +2, 756
2018-11-08, +2, З 1м/с, 753, +2, 754
2018-11-09, +1, СВ 1м/с, 758, -1, 758
2018-11-10, -3, СВ 4м/с, 761, -7, 765
2018-11-11, -5, В 2м/с, 774, -7, 776
2018-11-12, -6, Ю 1м/с, 776, -8, 775
2018-11-13, -5, СЗ 1м/с, 773, -10, 771
2018-11-14, -5, З 1м/с, 768, -8, 767
2018-11-15, -5, В 1м/с, 770, -10, 770
2018-11-16, -2, З 1м/с, 770, -9, 770
2018-11-17, 0, З 4м/с, 761, +1, 757
2018-11-18, +3, З 1м/с, 755, -1, 755
2018-11-19, +1, З 1м/с, 757, 0, 757
2018-11-20, +1, СЗ 1м/с, 753, -1, 752
2018-11-21, -2, З 3м/с, 744, -1, 743
2018-11-22, -3, ЮЗ 4м/с, 740, -4, 735
2018-11-23, -7, СЗ 4м/с, 743, -7, 748
2018-11-24, -5, З 6м/с, 747, -4, 749
2018-11-25, -4, З 3м/с, 747, -4, 749
2018-11-26, -5, Ю 1м/с, 745, -4, 744
2018-11-27, -4, Ш, 748, -8, 749
2018-11-28, -8, С 1м/с, 746, -8, 749
2018-11-29, -11, СЗ 2м/с, 761, -13, 765
2018-10-01, +13, З 3м/с, 755, +9, 756
2018-10-02, +15, ЮЗ 2м/с, 755, +11, 753
2018-10-03, +20, Ю 2м/с, 747, +18, 745
2018-10-04, +15, З 4м/с, 742, +11, 744
2018-10-05, +9, СЗ 2м/с, 744, +6, 748
2018-10-06, +8, З 3м/с, 752, +7, 752
2018-10-07, +17, З 5м/с, 752, +13, 753
2018-10-08, +18, ЮЗ 4м/с, 752, +14, 754
2018-10-09, +7, В 1м/с, 758, +7, 758
2018-10-10, +15, ЮЗ 2м/с, 755, +13, 752
2018-10-11, +11, СЗ 4м/с, 750, +8, 752
2018-10-12, +8, СЗ 3м/с, 756, +8, 755
2018-10-13, +9, СЗ 2м/с, 755, +5, 754
2018-10-14, +7, СЗ 1м/с, 755, +4, 755
2018-10-15, +9, ЮЗ 2м/с, 755, +9, 755
2018-10-16, +18, СЗ 3м/с, 753, +13, 753
2018-10-17, +15, СЗ 4м/с, 751, +11, 755
2018-10-18, +12, ЮЗ 1м/с, 756, +9, 755
2018-10-19, +17, З 3м/с, 751, +13, 750
2018-10-20, +13, З 2м/с, 749, +8, 751
2018-10-21, +8, С 1м/с, 755, +7, 757
2018-10-22, +9, З 1м/с, 757, +6, 755
2018-10-23, +10, ЮВ 2м/с, 747, +9, 743
2018-10-24, +11, ЮЗ 1м/с, 740, +9, 740
2018-10-25, +12, Ю 1м/с, 734, +11, 731
2018-10-26, +7, ЮЗ 2м/с, 737, +5, 740
2018-10-27, +4, З 2м/с, 749, +3, 750
2018-10-28, +7, З 3м/с, 745, +8, 749
2018-10-29, +3, С 1м/с, 759, -1, 763
2018-10-30, 0, СВ 1м/с, 768, -3, 770
2018-09-01, +29, ЮВ 2м/с, 758, +24, 756
2018-09-02, +25, З 2м/с, 755, +18, 756
2018-09-03, +23, СЗ 1м/с, 756, +18, 757
2018-09-04, +22, В 3м/с, 758, +18, 757
2018-09-05, +25, В 1м/с, 756, +20, 755
2018-09-06, +24, В 2м/с, 753, +18, 753
2018-09-07, +23, СВ 3м/с, 753, +19, 754
2018-09-08, +23, З 2м/с, 755, +14, 755
2018-09-09, +25, ЮЗ 2м/с, 754, +14, 755
2018-09-10, +23, С 1м/с, 755, +15, 757
2018-09-11, +21, В 2м/с, 758, +16, 758
2018-09-12, +23, В 2м/с, 756, +15, 755
2018-09-13, +24, З 2м/с, 752, +22, 750
2018-09-14, +18, В 1м/с, 753, +16, 753
2018-09-15, +23, В 2м/с, 752, +17, 752
2018-09-16, +26, В 2м/с, 749, +20, 748
2018-09-17, +19, СЗ 2м/с, 745, , 
2018-09-20, +17, З 3м/с, 746, +13, 746
2018-09-21, +16, СЗ 2м/с, 750, +14, 752
2018-09-22, +22, ЮЗ 1м/с, 753, +14, 753
2018-09-23, +24, Ю 3м/с, 751, +18, 749
2018-09-24, +17, В 2м/с, 746, +15, 746
2018-09-25, +19, Ю 2м/с, 746, +18, 746
2018-09-26, +12, З 2м/с, 752, +10, 753
2018-09-27, +11, ЮЗ 3м/с, 747, +7, 745
2018-09-28, +14, З 3м/с, 746, +13, 745
2018-09-29, +15, З 1м/с, 749, +12, 749
2018-08-01, +29, СВ 2м/с, 752, +22, 752
2018-08-02, +29, З 2м/с, 749, +23, 749
2018-08-03, +29, З 1м/с, 746, +22, 745
2018-08-04, +30, ЮЗ 3м/с, 744, +25, 744
2018-08-05, +31, З 3м/с, 743, +22, 743
2018-08-06, +30, З 3м/с, 743, +25, 743
2018-08-07, +27, С 2м/с, 743, +22, 743
2018-08-08, +21, СЗ 2м/с, 743, +18, 746
2018-08-09, +19, СЗ 4м/с, 751, +15, 753
2018-08-10, +22, СЗ 3м/с, 755, +14, 754
2018-08-11, +29, СЗ 3м/с, 751, +21, 751
2018-08-12, +30, З 2м/с, 749, +20, 748
2018-08-13, +30, З 2м/с, 746, +25, 745
2018-08-14, +24, СЗ 3м/с, 746, +15, 749
2018-08-15, +25, СЗ 1м/с, 752, +18, 752
2018-08-16, +30, З 3м/с, 749, +24, 749
2018-08-17, +21, СВ 3м/с, 751, +18, 752
2018-08-18, +20, С 3м/с, 752, +16, 753
2018-08-19, +20, С 1м/с, 752, +16, 752
2018-08-20, +23, ЮЗ 2м/с, 750, +18, 749
2018-08-21, +29, З 3м/с, 747, +24, 746
2018-08-22, +17, СЗ 2м/с, 744, +15, 745
2018-08-23, +19, СЗ 3м/с, 750, +14, 752
2018-08-24, +23, З 4м/с, 751, +18, 750
2018-08-25, +23, С 2м/с, 749, +16, 751
2018-08-26, +23, СВ 1м/с, 752, +18, 752
2018-08-27, +25, С 1м/с, 752, +15, 752
2018-08-28, +25, ЮВ 1м/с, 754, +15, 755
2018-08-29, +27, СЗ 1м/с, 755, +18, 756
2018-08-30, +29, З 2м/с, 756, +18, 756
2018-07-01, +33, В 2м/с, 749, +29, 749
2018-07-02, +34, В 2м/с, 750, +30, 749
2018-07-03, +36, В 5м/с, 744, +29, 743
2018-07-04, +30, З 2м/с, 746, +26, 744
2018-07-05, +28, З 4м/с, 742, +23, 743
2018-07-06, +26, З 2м/с, 745, +20, 745
2018-07-07, +27, ЮВ 2м/с, 743, +24, 742
2018-07-08, +29, СЗ 2м/с, 740, +21, 741
2018-07-09, +27, З 4м/с, 743, +23, 743
2018-07-10, +26, З 2м/с, 746, +23, 746
2018-07-11, +27, З 3м/с, 746, +22, 746
2018-07-12, +27, ЮЗ 2м/с, 746, +23, 745
2018-07-13, +25, СЗ 1м/с, 744, +21, 744
2018-07-14, +28, В 2м/с, 743, +24, 743
2018-07-15, +31, СВ 1м/с, 743, +27, 744
2018-07-16, +28, ЮВ 2м/с, 744, +28, 743
2018-07-17, +19, В 3м/с, 742, +20, 741
2018-07-18, +23, В 2м/с, 741, +18, 742
2018-07-19, +30, В 1м/с, 743, +25, 743
2018-07-20, +29, З 2м/с, 743, +24, 743
2018-07-21, +19, В 3м/с, 744, +19, 745
2018-07-22, +22, ЮВ 3м/с, 747, +20, 748
2018-07-23, +23, В 4м/с, 749, +21, 750
2018-07-24, +28, ЮВ 2м/с, 752, +22, 752
2018-07-25, +31, В 2м/с, 753, +27, 753
2018-07-26, +33, ЮВ 2м/с, 755, +28, 755
2018-07-27, +32, ЮВ 2м/с, 755, +28, 755
2018-07-28, +32, Ю 1м/с, 752, +23, 752
2018-07-29, +27, С 2м/с, 751, +18, 752
2018-07-30, +19, С 2м/с, 752, +19, 752
2018-06-01, +7, С 1м/с, 746, +5, 747
2018-06-02, +13, З 4м/с, 746, +13, 744
2018-06-03, +17, Ш, 744, +16, 743
2018-06-04, +25, З 4м/с, 739, +22, 739
2018-06-05, +28, ЮЗ 4м/с, 736, +25, 735
2018-06-06, +19, З 4м/с, 741, +13, 744
2018-06-07, +15, З 4м/с, 750, +11, 752
2018-06-08, +18, З 3м/с, 750, +17, 747
2018-06-09, +13, З 2м/с, 743, +11, 744
2018-06-10, +16, С 2м/с, 744, +11, 745
2018-06-11, +16, С 2м/с, 746, +10, 747
2018-06-12, +19, З 2м/с, 748, +15, 746
2018-06-13, +22, З 5м/с, 743, +17, 742
2018-06-14, +21, СЗ 3м/с, 747, +16, 748
2018-06-15, +19, СЗ 3м/с, 749, +14, 750
2018-06-16, +21, СЗ 2м/с, 750, +16, 750
2018-06-17, +24, СЗ 3м/с, 748, +18, 748
2018-06-18, +26, С 2м/с, 746, +21, 746
2018-06-19, +29, З 2м/с, 746, +20, 745
2018-06-20, +27, З 4м/с, 740, +18, 743
2018-06-21, +24, З 6м/с, 743, +20, 743
2018-06-22, +25, С 2м/с, 746, +20, 747
2018-06-23, +28, СЗ 2м/с, 747, +25, 748
2018-06-24, +31, СЗ 3м/с, 749, +23, 749
2018-06-25, +33, СВ 1м/с, 751, +25, 751
2018-06-26, +32, СЗ 1м/с, 751, +25, 751
2018-06-27, +29, СЗ 2м/с, 749, +25, 749
2018-06-28, +28, СЗ 3м/с, 747, +23, 747
2018-06-29, +29, С 1м/с, 745, +25, 745
2018-05-01, +19, С 2м/с, 752, +13, 753
2018-05-02, +27, ЮЗ 4м/с, 752, +22, 752
2018-05-03, +27, ЮЗ 3м/с, 751, +22, 750
2018-05-04, +20, СЗ 2м/с, 754, +12, 756
2018-05-05, +16, В 2м/с, 759, +13, 758
2018-05-06, +21, ЮЗ 3м/с, 756, +17, 754
2018-05-07, +17, З 2м/с, 752, +15, 751
2018-05-08, +21, З 2м/с, 749, +14, 748
2018-05-09, +23, СЗ 3м/с, 745, +14, 747
2018-05-10, +12, СВ 3м/с, 747, +11, 747
2018-05-11, +14, В 3м/с, 746, +14, 746
2018-05-12, +22, СЗ 2м/с, 749, +14, 750
2018-05-13, +23, СВ 2м/с, 754, +18, 754
2018-05-14, +25, СЗ 2м/с, 753, +17, 752
2018-05-15, +26, СЗ 2м/с, 751, +17, 750
2018-05-16, +26, З 1м/с, 750, +21, 751
2018-05-17, +23, Ш, 749, +20, 749
2018-05-18, +27, З 1м/с, 748, +20, 748
2018-05-19, +24, З 2м/с, 746, +19, 746
2018-05-20, +25, З 3м/с, 749, +19, 751
2018-05-21, +18, С 2м/с, 755, +15, 757
2018-05-22, +22, СЗ 2м/с, 760, +14, 759
2018-05-23, +25, З 1м/с, 758, +17, 756
2018-05-24, +26, СВ 2м/с, 752, +21, 749
2018-05-25, +15, С 2м/с, 749, +10, 752
2018-05-26, +13, С 3м/с, 758, +11, 759
2018-05-27, +19, З 3м/с, 755, +17, 752
2018-05-28, +15, СЗ 2м/с, 752, +9, 754
2018-05-29, +17, З 3м/с, 754, +16, 751
2018-05-30, +24, З 6м/с, 741, +13, 740
2018-04-01, -2, ЮЗ 3м/с, 755, 0, 755
2018-04-02, +5, ЮВ 2м/с, 756, 0, 755
2018-04-03, +5, ЮВ 4м/с, 754, +3, 752
2018-04-04, +2, ЮВ 1м/с, 752, +1, 751
2018-04-05, +3, С 2м/с, 749, +3, 749
2018-04-06, +9, СЗ 2м/с, 753, +1, 754
2018-04-07, +4, ЮЗ 3м/с, 749, +2, 749
2018-04-08, +5, СЗ 4м/с, 752, +4, 755
2018-04-09, +9, ЮЗ 3м/с, 757, +4, 757
2018-04-10, +12, З 3м/с, 755, +9, 753
2018-04-11, +13, З 2м/с, 749, +1, 749
2018-04-12, +6, СЗ 3м/с, 755, +1, 755
2018-04-13, +7, З 2м/с, 752, +3, 754
2018-04-14, +8, СЗ 3м/с, 758, +2, 758
2018-04-15, +9, ЮЗ 2м/с, 754, +6, 752
2018-04-16, +15, З 2м/с, 751, +7, 751
2018-04-17, +16, З 2м/с, 750, +10, 750
2018-04-18, +18, ЮВ 1м/с, 749, +12, 747
2018-04-19, +12, З 2м/с, 740, +9, 740
2018-04-20, +11, С 2м/с, 740, +6, 742
2018-04-21, +7, З 1м/с, 742, +6, 740
2018-04-22, +7, З 4м/с, 731, +4, 735
2018-04-23, +3, З 3м/с, 740, 0, 742
2018-04-24, +5, З 3м/с, 745, +3, 746
2018-04-25, , Ш, , +8, 749
2018-04-26, +8, Ю 2м/с, 744, +11, 740
2018-04-27, +15, ЮЗ 4м/с, 748, +15, 749
2018-04-28, +15, Ю 2м/с, 737, +5, 741
2018-04-29, +15, З 3м/с, 749, +9, 751
2018-03-01, -11, СВ 1м/с, 763, -18, 761
2018-03-02, -8, З 1м/с, 758, -14, 757
2018-03-03, -10, ЮВ 1м/с, 752, -12, 749
2018-03-04, -7, ЮВ 4м/с, 743, -6, 740
2018-03-05, -5, З 4м/с, 734, -11, 737
2018-03-06, -9, СЗ 3м/с, 746, -13, 749
2018-03-07, -8, З 2м/с, 755, -12, 754
2018-03-08, -8, В 4м/с, 748, -10, 748
2018-03-09, -4, СВ 2м/с, 751, -9, 752
2018-03-10, -4, С 1м/с, 753, -10, 755
2018-03-11, -9, СВ 2м/с, 757, -11, 758
2018-03-12, -7, Ю 1м/с, 761, -12, 761
2018-03-13, -8, З 3м/с, 760, -13, 760
2018-03-14, -7, З 2м/с, 758, -12, 757
2018-03-15, -5, Ю 4м/с, 752, -5, 749
2018-03-16, -2, ЮВ 2м/с, 744, 0, 744
2018-03-17, -6, ЮВ 2м/с, 752, -8, 750
2018-03-18, -8, СЗ 4м/с, 740, -14, 746
2018-03-19, -10, З 2м/с, 754, -11, 752
2018-03-20, -1, З 1м/с, 749, -10, 750
2018-03-21, -4, В 2м/с, 745, -5, 741
2018-03-22, -3, СЗ 1м/с, 737, -5, 737
2018-03-23, +1, З 4м/с, 742, -4, 743
2018-03-24, 0, ЮЗ 2м/с, 743, -4, 743
2018-03-25, +1, З 1м/с, 746, -5, 746
2018-03-26, +2, З 3м/с, 748, -1, 748
2018-03-27, +2, З 3м/с, 746, -1, 746
2018-03-28, 0, СЗ 2м/с, 740, -2, 744
2018-03-29, -1, С 2м/с, 752, -11, 752
2018-03-30, 0, З 2м/с, 755, -6, 756
2018-02-01, -6, В 1м/с, 747, -6, 750
2018-02-02, -6, З 1м/с, 756, -7, 756
2018-02-03, -6, Ю 2м/с, 757, -7, 757
2018-02-04, -4, ЮВ 3м/с, 754, -3, 752
2018-02-05, -5, ЮВ 4м/с, 750, -6, 753
2018-02-06, -6, В 2м/с, 761, -6, 763
2018-02-07, -5, В 3м/с, 770, -6, 770
2018-02-08, -7, ЮВ 2м/с, 767, -9, 767
2018-02-09, -7, В 2м/с, 765, -9, 764
2018-02-10, -5, В 2м/с, 762, -9, 761
2018-02-11, -5, С 1м/с, 757, -8, 756
2018-02-12, -7, СЗ 2м/с, 755, -9, 755
2018-02-13, -8, СЗ 1м/с, 757, -13, 758
2018-02-14, -8, З 1м/с, 762, -16, 763
2018-02-15, -7, З 1м/с, 767, -13, 768
2018-02-16, -6, В 2м/с, 769, -10, 769
2018-02-17, -7, ЮВ 1м/с, 766, -10, 765
2018-02-18, -6, В 4м/с, 761, -7, 758
2018-02-19, -8, ЮВ 2м/с, 755, -8, 753
2018-02-20, -5, З 2м/с, 749, -8, 749
2018-02-21, -6, З 2м/с, 751, -11, 752
2018-02-22, -10, З 1м/с, 754, -15, 755
2018-02-23, -11, Ш, 756, -18, 756
2018-02-24, -12, ЮВ 2м/с, 756, -14, 755
2018-02-25, -9, С 3м/с, 752, -12, 752
2018-02-26, -12, СЗ 1м/с, 750, -14, 750
2018-02-27, -12, С 3м/с, 757, -18, 759
2018-01-01, -5, ЮВ 1м/с, 752, -5, 753
2018-01-02, -3, Ю 1м/с, 755, -3, 756
2018-01-03, -2, ЮВ 1м/с, 757, -3, 757
2018-01-04, -7, В 3м/с, 756, -9, 756
2018-01-05, -10, В 2м/с, 757, -12, 757
2018-01-06, -9, В 2м/с, 756, -8, 756
2018-01-07, -6, ЮЗ 2м/с, 752, -4, 749
2018-01-08, -4, З 2м/с, 747, -6, 747
2018-01-09, -5, З 2м/с, 746, -7, 747
2018-01-10, -6, З 2м/с, 749, -7, 749
2018-01-11, -4, З 2м/с, 752, -6, 754
2018-01-12, -7, СВ 2м/с, 760, -15, 764
2018-01-13, -15, С 1м/с, 766, -19, 766
2018-01-14, -14, З 1м/с, 763, -13, 764
2018-01-15, -9, З 1м/с, 766, -9, 765
2018-01-16, -7, СЗ 2м/с, 761, -8, 758
2018-01-17, -9, В 1м/с, 755, -9, 755
2018-01-18, -13, ЮВ 1м/с, 758, -14, 758
2018-01-19, -16, В 3м/с, 758, -17, 759
2018-01-20, -12, В 4м/с, 757, -12, 757
2018-01-21, -9, В 3м/с, 755, -9, 754
2018-01-22, -7, В 2м/с, 755, -9, 756
2018-01-23, -8, В 4м/с, 755, -9, 755
2018-01-24, -11, В 3м/с, 759, -9, 761
2018-01-25, -11, ЮВ 2м/с, 767, -10, 769
2018-01-26, -13, ЮВ 2м/с, 773, -14, 774
